date,nav,fund_code,fund_name,category
2024-01-11,223.1968,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-12,225.7432,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-15,227.8289,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-16,227.1573,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-17,222.4163,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-18,221.2863,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-19,223.024,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-23,219.0645,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-24,221.2847,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-25,220.2391,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-29,224.201,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-30,221.9776,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-01-31,224.0755,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-01,223.7828,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-02,225.3953,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-05,224.5456,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-06,226.195,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-07,226.2045,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-08,224.1433,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-09,224.8295,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-12,223.1087,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-13,224.418,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-14,225.416,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-15,226.1968,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-16,227.5747,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-19,228.4132,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-20,229.213,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-21,227.7474,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-22,229.4226,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-23,229.3721,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-26,228.4337,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-27,229.2194,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-28,226.6662,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-02-29,226.9912,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-01,230.659,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-04,231.3438,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-05,230.8325,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-06,232.047,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-07,232.2469,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-11,230.5814,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-12,230.611,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-13,227.1209,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-14,228.6553,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-15,227.3851,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-18,227.7162,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-19,225.2588,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-20,225.4797,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-21,227.2605,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-22,228.1336,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-26,227.1604,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-27,228.3783,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-28,230.4643,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-03-31,230.4618,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-01,231.8526,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-02,231.76,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-03,231.5598,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-04,232.3805,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-05,232.3694,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-08,233.9403,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-09,233.6955,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-10,234.808,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-12,232.3817,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-15,229.8355,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-16,228.5501,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-18,226.978,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-19,228.536,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-22,230.485,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-23,230.809,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-24,231.1624,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-25,232.8942,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-26,231.341,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-29,233.6424,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-04-30,233.2436,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-02,233.6884,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-03,231.9077,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-06,231.5622,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-07,230.1602,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-08,230.156,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-09,226.5964,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-10,227.9457,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-13,228.4468,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-14,229.6199,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-15,229.44,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-16,231.6045,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-17,232.2462,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-21,232.8925,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-22,233.7247,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-23,237.5467,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-24,237.4483,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-27,237.19,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-28,236.7315,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-29,234.8366,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-30,232.6054,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-05-31,233.2703,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-03,240.8407,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-04,226.7457,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-05,234.3281,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-06,236.3976,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-07,241.2352,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-10,240.9109,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-11,241.0228,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-12,241.6218,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-13,242.4052,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-14,243.1754,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-18,244.1241,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-19,243.6991,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-20,244.3022,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-21,243.6495,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-24,244.0265,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-25,245.9193,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-26,247.4413,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-27,249.2639,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-06-28,248.9373,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-01,250.2916,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-02,250.1027,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-03,251.7806,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-04,251.9406,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-05,252.2061,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-08,252.1584,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-09,253.3372,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-10,252.1994,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-11,252.1088,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-12,254.0529,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-15,254.9242,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-16,255.2151,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-18,257.1585,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-19,254.3948,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-22,254.1634,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-23,253.8887,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-24,253.2088,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-25,253.1235,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-26,257.5602,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-29,257.5687,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-30,257.8064,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-07-31,258.7772,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-01,259.4061,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-02,256.4339,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-05,249.6034,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-06,248.949,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-07,252.2074,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-08,250.3361,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-09,252.9388,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-12,252.8881,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-13,250.7283,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-14,250.775,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-16,254.9533,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-19,255.355,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-20,256.6631,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-21,257.4022,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-22,257.8294,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-23,257.9703,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-26,259.9111,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-27,259.9835,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-28,260.3413,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-29,261.3712,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-08-30,262.241,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-02,262.6816,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-03,262.6916,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-04,261.8489,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-05,261.2902,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-06,258.2459,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-09,259.118,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-10,260.2034,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-11,258.9284,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-12,263.8131,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-13,263.4753,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-16,263.7548,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-17,264.1148,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-18,263.6883,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-19,264.0839,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-20,267.9792,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-23,269.514,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-24,269.5268,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-25,270.1873,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-26,272.3878,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-27,271.9831,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-09-30,268.1566,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-01,268.0104,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-03,262.3387,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-04,259.8927,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-07,257.6146,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-08,259.8676,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-09,259.5399,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-10,259.7086,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-11,259.3519,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-14,261.0474,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-15,260.3121,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-16,259.4179,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-17,257.1161,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-18,258.2189,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-21,257.4573,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-22,254.2772,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-23,253.8954,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-24,253.5189,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-25,251.249,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-28,252.8891,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-29,254.3881,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-30,253.0777,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-10-31,251.7173,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-04,249.5293,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-05,251.7899,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-06,254.6597,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-07,251.7135,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-08,251.1803,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-11,251.1042,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-12,248.4214,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-13,245.0465,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-14,244.8166,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-18,243.9913,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-19,244.6612,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-21,242.9091,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-22,248.7018,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-25,251.9688,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-26,251.6817,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-27,252.5159,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-28,248.7627,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-11-29,251.016,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-02,252.5204,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-03,254.3983,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-04,254.5033,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-05,257.0057,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-06,256.6861,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-09,256.0714,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-10,255.9773,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-11,256.3054,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-12,255.336,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-13,257.6188,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-16,256.5744,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-17,253.12,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-18,251.6923,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-19,249.1225,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-20,245.3348,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-23,247.0549,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-24,246.7842,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-26,247.0155,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-27,247.6724,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-30,245.917,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2024-12-31,245.9153,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-01,246.9335,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-02,251.5649,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-03,249.6512,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-06,245.6091,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-07,246.5608,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-08,246.361,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-09,244.6709,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-10,243.6801,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-13,240.0846,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-14,241.0206,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-15,241.4039,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-16,242.4256,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-17,241.5197,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-20,242.9873,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-21,239.656,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-22,241.0135,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-23,241.5327,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-24,240.3534,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-27,237.6122,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-28,238.9414,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-29,241.1056,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-30,242.0023,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-01-31,244.7495,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-03,243.2104,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-04,247.1397,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-05,246.6904,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-06,245.7463,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-07,245.3821,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-10,243.5223,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-11,240.2987,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-12,240.1601,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-13,240.0125,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-14,238.95,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-17,239.2633,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-18,239.1131,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-19,238.9831,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-20,238.7753,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-21,237.5538,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-24,235.025,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-25,234.9631,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-27,234.9335,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-02-28,230.5591,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-03,230.4951,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-04,230.1135,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-05,232.7631,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-06,234.9195,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-07,235.0021,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-10,234.038,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-11,234.4408,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-12,234.1525,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-13,233.3882,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-17,234.5449,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-18,237.9298,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-19,238.6917,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-20,241.635,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-21,243.2974,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-24,246.497,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-25,246.6026,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-26,244.7091,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-27,245.7931,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-28,245.0133,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-03-31,245.0112,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-01,241.3298,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-02,243.0624,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-03,242.2049,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-04,238.6041,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-07,230.8722,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-08,234.7512,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-09,233.3182,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-11,237.7785,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-15,242.9727,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-16,244.1025,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-17,248.4168,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-21,251.2635,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-22,251.6965,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-23,253.3791,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-24,252.5216,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-25,250.3601,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-28,253.4106,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-29,253.487,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-04-30,253.4676,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-02,253.5955,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-05,254.7826,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-06,253.9322,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-07,254.2933,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-08,252.8275,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-09,250.0663,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-12,259.608,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-13,255.9998,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-14,256.9198,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-15,261.0321,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-16,260.7311,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-19,259.9526,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-20,257.2274,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
2025-05-21,258.5751,120620,ICICI Prudential Nifty 50 Index Fund,Index Fund
